"Buch1" "Buch2" "Buch3" "Buch4" "Buch5" "Buch8"
"bleibt" 0.0189409633847502 0.00700010500157502 0.00715145591723382 0.00655479811221814 0.00813559322033898 0.00934321449047629
"fortan" 0.00828667148082819 0.0221669991716542 0.00655550125746433 0.0131095962244363 0.00497175141242938 0.00637037351623384
"höheren" 0.00828667148082819 0.00466673666771668 0.00834336523677279 0.0160890499118082 0.0108474576271186 0.0038222241097403
"jenes" 0.0142057225385626 0.00816678916850419 0.00715145591723382 0.0077465795871669 0.00949152542372881 0.00849383135497845
"marsch" 0 0.00233336833385834 0.0125150478551592 0.00595890737474377 0.0126553672316384 0.0101925976259741
"nördlich" 0.00828667148082819 0.00816678916850419 0.00357572795861691 0.0077465795871669 0.00451977401129944 0.0178370458454547
"periode" 0.0165733429616564 0.0233336833385834 0.0113231385356202 0.0113219240120132 0.00406779661016949 0.00169876627099569
"sogenannten" 0.00710286126928131 0.0151668941700792 0.00715145591723382 0.00834247032464127 0.00903954802259887 0.00849383135497845
"übernahm" 0 0.00583342083464585 0.00715145591723382 0.0184726128617057 0.00994350282485876 0.00637037351623384
"vollen" 0.010654291903922 0.00933347333543337 0.00834336523677279 0.0125137054869619 0.00768361581920904 0.00679506508398276
"adel" 0.00118381021154688 0.0466673666771668 0.00357572795861691 0.00417123516232064 0.00949152542372881 0.0038222241097403
"eher" 0.0118381021154688 0.0151668941700792 0.00953527455631176 0.0101301425370644 0.00361581920903955 0.00849383135497845
"feindliche" 0.00118381021154688 0.00583342083464585 0.0190705491126235 0.00595890737474377 0.0140112994350282 0.00212345783874461
"findet" 0.0213085838078439 0.0116668416692917 0.00595954659769485 0.00476712589979501 0.00632768361581921 0.0101925976259741
"führung" 0.00591905105773442 0.00233336833385834 0.00953527455631176 0.00953425179959003 0.0103954802259887 0.00934321449047629
"gewöhnlich" 0.00947048169237508 0.00816678916850419 0.0125150478551592 0.00834247032464127 0.00587570621468927 0.00891852292272737
"mannes" 0.0130219123270157 0.00700010500157502 0.00834336523677279 0.0125137054869619 0.0112994350282486 0.00297284097424246
"mehrere" 0.00828667148082819 0.00466673666771668 0.0077474105770033 0.0101301425370644 0.00768361581920904 0.011041980761472
"nachbarn" 0.0177571531732033 0.00583342083464585 0.0125150478551592 0.00893836106211565 0.0072316384180791 0.00509629881298707
"wußte" 0.00355143063464065 0.00583342083464585 0.0125150478551592 0.00893836106211565 0.0126553672316384 0.00509629881298707
"bürgern" 0.0118381021154688 0.01400021000315 0.0101312292160812 0.014301377699385 0.00497175141242938 0.0038222241097403
"einheimischen" 0.00710286126928131 0.00933347333543337 0.00417168261838639 0.00595890737474377 0.00497175141242938 0.0174123542777058
"gelegt" 0.00473524084618754 0.00700010500157502 0.00655550125746433 0.00417123516232064 0.00542372881355932 0.0182617374132037
"h" 0.00828667148082819 0.00116668416692917 0.00476763727815588 0.00715068884969252 0.00406779661016949 0.0195358121164504
"hannibalischen" 0.00118381021154688 0.00233336833385834 0.0321815516275522 0.00893836106211565 0.00225988700564972 0.00254814940649353
"jenem" 0.010654291903922 0.00933347333543337 0.00834336523677279 0.00715068884969252 0.00768361581920904 0.00976790605822521
"kreise" 0.0130219123270157 0.00350005250078751 0.00417168261838639 0.0119178147494875 0.00632768361581921 0.0118913638969698
"männern" 0.00591905105773442 0.00466673666771668 0.00536359193792536 0.0196643943366544 0.0117514124293785 0.00254814940649353
"versucht" 0.00473524084618754 0.00583342083464585 0.0113231385356202 0.00834247032464127 0.0103954802259887 0.0076444482194806
"vespasian" 0 0 0 0.000595890737474377 0 0.0348247085554116
"angewiesen" 0.00947048169237508 0.00466673666771668 0.00715145591723382 0.00953425179959003 0.00994350282485876 0.00849383135497845
"erklären" 0.00828667148082819 0.0128335258362209 0.00893931989654227 0.00834247032464127 0.0103954802259887 0.00509629881298707
"erzählt" 0.010654291903922 0.00466673666771668 0.00536359193792536 0.00476712589979501 0.00858757062146893 0.0140148217357144
"fort" 0.00473524084618754 0.00933347333543337 0.00595954659769485 0.0113219240120132 0.0126553672316384 0.00552099038073599
"gesandten" 0.00118381021154688 0.01400021000315 0.0190705491126235 0.00655479811221814 0.00677966101694915 0.00467160724523815
"hannibals" 0 0 0.0435046901631724 0.000595890737474377 0.0031638418079096 0.000424691567748922
"hohen" 0.00710286126928131 0.00350005250078751 0.00953527455631176 0.00893836106211565 0.0131073446327684 0.00552099038073599
"provinzialen" 0.00118381021154688 0 0.00297977329884742 0.0125137054869619 0.0126553672316384 0.0114666723292209
"schriftsteller" 0.00473524084618754 0.00233336833385834 0.00655550125746433 0.00715068884969252 0.00858757062146893 0.0144395133034634
"steuern" 0.00355143063464065 0.00700010500157502 0.0125150478551592 0.0119178147494875 0.0072316384180791 0.00679506508398276
"system" 0.00591905105773442 0.00583342083464585 0.0107271838758507 0.0107260332745388 0.0122033898305085 0.0038222241097403
"treffen" 0.00473524084618754 0.00933347333543337 0.0113231385356202 0.0131095962244363 0.00858757062146893 0.00424691567748922
"versteht" 0.0153895327501095 0.00700010500157502 0.0125150478551592 0.00715068884969252 0.00903954802259887 0.00424691567748922
"vielfach" 0.00947048169237508 0.00583342083464585 0.00238381863907794 0.00893836106211565 0.00994350282485876 0.0118913638969698
"volle" 0.00591905105773442 0.0186669466708667 0.0077474105770033 0.00834247032464127 0.00677966101694915 0.00806913978722952
"wenigsten" 0.00591905105773442 0.00583342083464585 0.0119190931953897 0.0077465795871669 0.0108474576271186 0.00637037351623384
"ältere" 0.0248600144424846 0.00816678916850419 0.00536359193792536 0.00893836106211565 0.00813559322033898 0.00467160724523815
"anderes" 0.00710286126928131 0.0105001575023625 0.00893931989654227 0.0131095962244363 0.00858757062146893 0.00424691567748922
"asia" 0 0 0.000595954659769485 0.0154931591743338 0.00677966101694915 0.016562971142208
"begonnen" 0.0118381021154688 0.00466673666771668 0.0131110025149287 0.00595890737474377 0.0072316384180791 0.00806913978722952
"beschränkte" 0.00591905105773442 0.00933347333543337 0.00297977329884742 0.0119178147494875 0.0103954802259887 0.00849383135497845
"erwarten" 0.00236762042309377 0.00583342083464585 0.0178786397930845 0.00595890737474377 0.0112994350282486 0.0038222241097403
"keltische" 0 0.00816678916850419 0.00715145591723382 0.00178767221242313 0.0153672316384181 0.0106172891937231
"mochten" 0.00591905105773442 0.0128335258362209 0.00715145591723382 0.0119178147494875 0.0103954802259887 0.00424691567748922
"römisch" 0.00473524084618754 0.00700010500157502 0.00417168261838639 0.00297945368737188 0.00406779661016949 0.0212345783874461
"suchte" 0.00473524084618754 0.00466673666771668 0.0107271838758507 0.00953425179959003 0.0122033898305085 0.00509629881298707
"warf" 0.00236762042309377 0.00700010500157502 0.00953527455631176 0.0119178147494875 0.00994350282485876 0.00637037351623384
"worauf" 0.00591905105773442 0.00583342083464585 0.0137069571746981 0.0137054869619107 0.0072316384180791 0.0038222241097403
"begreiflich" 0.00828667148082819 0.0105001575023625 0.00953527455631176 0.0137054869619107 0.00451977401129944 0.00637037351623384
"entschlossen" 0.00118381021154688 0.00233336833385834 0.0131110025149287 0.00953425179959003 0.0117514124293785 0.00552099038073599
"gern" 0.00236762042309377 0.00816678916850419 0.0101312292160812 0.0101301425370644 0.00994350282485876 0.00637037351623384
"geschlecht" 0.0319628757117659 0.00583342083464585 0.00595954659769485 0.00536301663726939 0.00542372881355932 0.00721975665173168
"haupt" 0.00473524084618754 0.00816678916850419 0.00655550125746433 0.00834247032464127 0.0140112994350282 0.00552099038073599
"keinem" 0.0130219123270157 0.0105001575023625 0.00655550125746433 0.0077465795871669 0.00903954802259887 0.00679506508398276
"massen" 0.00118381021154688 0.00700010500157502 0.00476763727815588 0.0125137054869619 0.0122033898305085 0.00721975665173168
"maßregeln" 0.00118381021154688 0.00700010500157502 0.00655550125746433 0.0154931591743338 0.00949152542372881 0.00637037351623384
"sicilien" 0 0 0.000595954659769485 0.0256233017113982 0.0135593220338983 0.00254814940649353
"verhältnismäßig" 0.0213085838078439 0.00816678916850419 0.0137069571746981 0.0101301425370644 0.00677966101694915 0
"angelegt" 0.010654291903922 0.00816678916850419 0.00715145591723382 0.00536301663726939 0.00406779661016949 0.0140148217357144
"auftreten" 0.00710286126928131 0.00350005250078751 0.00715145591723382 0.0160890499118082 0.00632768361581921 0.00721975665173168
"behandelt" 0.00473524084618754 0.00233336833385834 0.0119190931953897 0.0101301425370644 0.00813559322033898 0.0076444482194806
"besatzungen" 0 0.00583342083464585 0.0148988664942371 0.00357534442484626 0.0031638418079096 0.0152888964389612
"bürgerlichen" 0.00710286126928131 0.0245003675055126 0.0077474105770033 0.00893836106211565 0.00858757062146893 0.00212345783874461
"damaligen" 0.00473524084618754 0.0105001575023625 0.00834336523677279 0.00834247032464127 0.00677966101694915 0.00976790605822521
"darunter" 0.00591905105773442 0.00350005250078751 0.0131110025149287 0.00595890737474377 0.0108474576271186 0.00637037351623384
"erklärte" 0.00236762042309377 0.00350005250078751 0.00715145591723382 0.00893836106211565 0.0122033898305085 0.00849383135497845
"freigelassenen" 0.00828667148082819 0.0128335258362209 0.00893931989654227 0.0137054869619107 0.00949152542372881 0.000849383135497845
"gegangen" 0.00473524084618754 0.0105001575023625 0.00715145591723382 0.00715068884969252 0.0072316384180791 0.011041980761472
"heißen" 0.00828667148082819 0.00466673666771668 0.0077474105770033 0.00595890737474377 0.00587570621468927 0.0135901301679655
"hindurch" 0.00591905105773442 0.00700010500157502 0.00417168261838639 0.0113219240120132 0.00858757062146893 0.00976790605822521
"interessen" 0.00236762042309377 0.00466673666771668 0.00595954659769485 0.0131095962244363 0.0117514124293785 0.00637037351623384
"kleine" 0.00591905105773442 0.00116668416692917 0.0101312292160812 0.00655479811221814 0.00903954802259887 0.0106172891937231
"lebens" 0.010654291903922 0.00700010500157502 0.00595954659769485 0.0101301425370644 0.0108474576271186 0.00552099038073599
"meere" 0.0130219123270157 0.00933347333543337 0.00655550125746433 0.00417123516232064 0.0131073446327684 0.00552099038073599
"mühe" 0.00591905105773442 0.00933347333543337 0.0178786397930845 0.00595890737474377 0.00858757062146893 0.00297284097424246
"opfer" 0.0118381021154688 0.00583342083464585 0.00595954659769485 0.014301377699385 0.00406779661016949 0.00891852292272737
"rein" 0.0118381021154688 0.0105001575023625 0.0101312292160812 0.00834247032464127 0.00587570621468927 0.00679506508398276
"rücksicht" 0.010654291903922 0.00700010500157502 0.00595954659769485 0.00417123516232064 0.00858757062146893 0.0118913638969698
"samnium" 0.00236762042309377 0.0630009450141752 0.00536359193792536 0.00834247032464127 0 0
"schritt" 0.00473524084618754 0.0175002625039376 0.00893931989654227 0.0107260332745388 0.00677966101694915 0.00509629881298707
"thrakischen" 0 0 0.0113231385356202 0.00417123516232064 0.00542372881355932 0.0174123542777058
"wasser" 0.00236762042309377 0.00233336833385834 0.0107271838758507 0.00476712589979501 0.0072316384180791 0.0140148217357144
"worte" 0.00947048169237508 0.00350005250078751 0.00595954659769485 0.00953425179959003 0.00858757062146893 0.00976790605822521
"führten" 0.00710286126928131 0.00583342083464585 0.0077474105770033 0.00834247032464127 0.00813559322033898 0.00934321449047629
"fünften" 0.00710286126928131 0.0338338408409459 0.0107271838758507 0.00476712589979501 0.00361581920903955 0.0038222241097403
"gedanken" 0.00947048169237508 0.00466673666771668 0.00834336523677279 0.0119178147494875 0.0103954802259887 0.0038222241097403
"gewann" 0.00473524084618754 0.0151668941700792 0.0101312292160812 0.00536301663726939 0.00949152542372881 0.00594568194848491
"gewissermaßen" 0.010654291903922 0.00700010500157502 0.0101312292160812 0.0077465795871669 0.00858757062146893 0.00594568194848491
"hoffnung" 0 0.00583342083464585 0.00655550125746433 0.0119178147494875 0.0122033898305085 0.00637037351623384
"italikern" 0.0343304961348597 0.0116668416692917 0.00357572795861691 0.0131095962244363 0.0031638418079096 0.00169876627099569
"mindestens" 0.0118381021154688 0.00466673666771668 0.0101312292160812 0.00536301663726939 0.00768361581920904 0.00891852292272737
"perseus" 0 0 0.0411208715240944 0.00476712589979501 0 0.000424691567748922
"politischer" 0.00236762042309377 0.01400021000315 0.00655550125746433 0.0101301425370644 0.0126553672316384 0.00339753254199138
"zeigte" 0 0.00350005250078751 0.0101312292160812 0.014301377699385 0.00994350282485876 0.00509629881298707
"zukunft" 0.00236762042309377 0.00933347333543337 0.00834336523677279 0.0107260332745388 0.00903954802259887 0.00679506508398276
"abhängigen" 0.00355143063464065 0.00933347333543337 0.0125150478551592 0.00715068884969252 0.00587570621468927 0.00849383135497845
"beziehung" 0.0177571531732033 0.0116668416692917 0.00655550125746433 0.00536301663726939 0.00768361581920904 0.00637037351623384
"erwähnt" 0.00828667148082819 0 0.00297977329884742 0.00595890737474377 0.00542372881355932 0.0182617374132037
"et" 0.00828667148082819 0.00466673666771668 0.00178786397930845 0.00417123516232064 0.00135593220338983 0.0225086530906929
"folgte" 0.00828667148082819 0.00350005250078751 0.0119190931953897 0.00893836106211565 0.00587570621468927 0.00806913978722952
"geringen" 0.010654291903922 0.0105001575023625 0.00834336523677279 0.00595890737474377 0.00858757062146893 0.00679506508398276
"gesetzlich" 0.00591905105773442 0.0315004725070876 0.00834336523677279 0.0119178147494875 0.00406779661016949 0.000849383135497845
"gewonnen" 0.0142057225385626 0.00933347333543337 0.0101312292160812 0.00715068884969252 0.00406779661016949 0.00806913978722952
"giebt" 0 0.00116668416692917 0.00119190931953897 0.000595890737474377 0 0.0310024844456713
"hinzu" 0.00828667148082819 0.00583342083464585 0.00953527455631176 0.00595890737474377 0.00813559322033898 0.00891852292272737
"kommt" 0.0165733429616564 0.00933347333543337 0.00595954659769485 0.00417123516232064 0.0031638418079096 0.0131654386002166
"kriegführung" 0 0.00700010500157502 0.0107271838758507 0.00536301663726939 0.0103954802259887 0.00891852292272737
"leuten" 0.00828667148082819 0.00116668416692917 0.0137069571746981 0.00953425179959003 0.00858757062146893 0.00467160724523815
"majorität" 0 0.00583342083464585 0.00715145591723382 0.0113219240120132 0.0176271186440678 0.000849383135497845
"manche" 0.00591905105773442 0.0105001575023625 0.00476763727815588 0.00595890737474377 0.0108474576271186 0.00891852292272737
"preis" 0.00236762042309377 0.00350005250078751 0.00715145591723382 0.0119178147494875 0.016271186440678 0.00169876627099569
"senatorischen" 0 0.00350005250078751 0.00476763727815588 0.0160890499118082 0.00768361581920904 0.00934321449047629
"starken" 0.00118381021154688 0.0116668416692917 0.0119190931953897 0.00476712589979501 0.00994350282485876 0.00679506508398276
"thrakien" 0 0 0.0077474105770033 0.00715068884969252 0.00225988700564972 0.0199605036841994
"verbindungen" 0.00118381021154688 0.00816678916850419 0.0137069571746981 0.0077465795871669 0.00949152542372881 0.00509629881298707
