band,left,unnamed:2,unnamed:3,unnamed:4,unnamed:5,unnamed:6,unnamed:7,unnamed:8,unnamed:9,unnamed:10,keyword,right,unnamed:13,unnamed:14,unnamed:15,unnamed:16,unnamed:17,unnamed:18,unnamed:19,unnamed:20,unnamed:21,context,adjectives
Buch3,der,Heimkehr,ermordet,und,die,Auslieferung,der,Mörder,verweigert,Der,Senat,hatte,jetzt,keine,Wahl,mehr,Mit,dem,Frühjahr,525,erschien,der Senat hatte,[]
Buch3,zu,gewinnen,Boten,der,Kelten,nach,Rom,gehen,die,im,Senat,die,Abtretung,von,Ariminum,zu,fordern,wagten,es,schien,als,zu Senat die,[]
Buch3,um,die,römischen,Kriegskontributionen,prompt,zahlen,zu,können,konnten,im,Senat,unmöglich,Glauben,finden,allein,man,erkannte,wahrscheinlich,von,Hamilkars,Plänen,um Senat unmöglich,[]
Buch3,Für,den,bevorstehenden,Krieg,mit,Karthago,über,dessen,Unvermeidlichkeit,der,Senat,sich,nie,getäuscht,hat,besorgte,man,von,den,spanischen,Ereignissen,Für Senat sich,[]
Buch3,ihm,gestorben,seien,endlich,in,den,letzten,Jahren,wo,der,Senat,allerdings,zu,begreifen,anfing,daß,es,nicht,weise,sei,mit,ihm Senat allerdings,[]
Buch3,demnach,keineswegs,aber,ebensowenig,läßt,sich,leugnen,daß,der,römische,Senat,diese,Verhältnisse,kurzsichtig,und,schlaff,behandelt,hat,Fehler,wie,sie,demnach Senat diese,[]
Buch3,Jahres,537,wurden,in,Rom,keine,außerordentlichen,Anstrengungen,gemacht,der,Senat,betrachtete,und,nicht,mit,Unrecht,trotz,der,verlorenen,Schlacht,die,Jahres Senat betrachtete,[]
Buch3,wobei,man,nicht,vergessen,darf,daß,der,Diktator,tatsächlich,vom,Senat,ernannt,ward,und,dies,Amt,galt,als,das,Palladium,der,wobei Senat ernannt,[]
Buch3,sich,anspinnenden,demagogischen,Hetzereien,hatten,die,Diktatur,und,überhaupt,den,Senat,unpopulärer,gemacht,als,je,im,Volke,ging,wohl,nicht,ohne,sich Senat unpopulärer,[]
Buch3,nicht,ohne,Schuld,seiner,Führer,die,törichte,Rede,daß,der,Senat,den,Krieg,absichtlich,in,die,Länge,ziehe,Da,also,an,nicht Senat den,[]
Buch3,die,Ernennung,eines,Diktators,nicht,zu,denken,war,versuchte,der,Senat,die,Wahl,der,Konsuln,angemessen,zu,leiten,was,indes,den,die Senat die,[]
Buch3,den,Eigensinn,erst,recht,rege,machte,Mit,Mühe,brachte,der,Senat,den,einen,seiner,Kandidaten,durch,den,Lucius,Aemilius,Paullus,der,den Senat den,[]
Buch3,unfähigen,Mann,der,nur,durch,seine,verbissene,Opposition,gegen,den,Senat,und,namentlich,als,Haupturheber,der,Wahl,des,Marcus,Minucius,zum,unfähigen Senat und,['unfähig']
Buch3,Cannae,selbst,die,faktiöse,Opposition,daheim,zum,Schweigen,Der,karthagische,Senat,beschloß,dem,Feldherrn,beträchtliche,Unterstützungen,an,Geld,und,Mannschaft,teils,Cannae Senat beschloß,[]
Buch3,der,Herrscher,nicht,als,Untertan,fühlte,Hannibals,Gegner,im,karthagischen,Senat,unterließen,nicht,daran,zu,erinnern,daß,nicht,ein,römischer,Bürger,der Senat unterließen,[]
Buch3,zunächst,der,einzigen,Behörde,die,dazu,im,stande,war,dem,Senat,die,tatsächliche,Oberleitung,des,Krieges,und,namentlich,die,Vergebung,und,zunächst Senat die,[]
Buch3,die,Schlachten,am,trasimenischen,See,und,bei,Cannae,Daß,der,Senat,der,begreiflicherweise,seine,Aufgabe,jetzt,besser,faßte,als,da,er,die Senat der,[]
Buch3,das,eben,für,solche,Fälle,die,Weisheit,der,Vorfahren,dem,Senat,in,die,Hand,gegeben,hatte,die,Diktatur,ihm,unter,den,das Senat in,[]
Buch3,das,Vertrauen,auf,sich,und,auf,die,Zukunft,zurück,Der,Senat,bewahrte,seine,feste,und,strenge,Haltung,während,die,Boten,von,das Senat bewahrte,[]
Buch3,allmählich,fanden,sich,dort,etwa,zwei,Legionen,zusammen,die,der,Senat,zu,reorganisieren,und,zu,schimpflichem,und,unbesoldetem,Kriegsdienst,zu,degradieren,allmählich Senat zu,[]
Buch3,Tempeln,und,setzte,Fabriken,und,Gewerbe,überall,in,Tätigkeit,Der,Senat,ward,ergänzt,nicht,wie,ängstliche,Patrioten,forderten,aus,den,Latinern,Tempeln Senat ward,[]
Buch3,in,die,Stadt,es,durfte,nicht,scheinen,als,denke,der,Senat,an,Frieden,Nicht,bloß,die,Bundesgenossen,sollten,nicht,glauben,daß,in Senat an,[]
Buch3,Mit,richtigem,Instinct,hatten,nach,dem,unheilvollen,Tag,von,Cannae,Senat,und,Volk,auf,diesen,tapfern,und,krieggewohnten,Mann,die,Blicke,Mit Senat und,[]
Buch3,einzelnen,ist,sondern,der,römischen,Bürgerschaft,insgemein,und,vorzugsweise,dem,Senat,gebührt,so,hat,doch,kein,einzelner,Mann,bei,dem,gemeinsamen,einzelnen Senat gebührt,['einzeln']
Buch3,und,Bürgerschaft,in,Karthago,waren,weitaus,nicht,zu,vergleichen,mit,Senat,und,Volk,in,Rom,Karthagos,Gefahr,nach,Regulus,erstem,Feldzug,und Senat und,[]
Buch3,sei,und,half,so,nicht,viel,weniger,als,der,römische,Senat,Rom,erretten,Hannibal,im,Lager,erzogen,und,dem,städtischen,Parteigetriebe,sei Senat Rom,[]
Buch3,Archimedes,den,Tod,fand,sondern,es,hatte,auch,der,römische,Senat,kein,Ohr,für,die,verspäteten,Beschwerden,der,Syrakusaner,über,den,Archimedes Senat kein,[]
Buch3,in,einen,gefährlichen,Feind,verwandelt,indes,es,schien,dem,römischen,Senat,der,eben,damals,die,Kräfte,des,erschöpften,Staates,zu,der,in Senat der,[]
Buch3,jenseitigen,Spanien,behandelt,und,alle,gegen,sich,erbittert,hatten,Der,Senat,der,die,Bedeutung,und,die,Eigentümlichkeit,des,spanischen,Krieges,richtig,jenseitigen Senat der,['jenseitig']
Buch3,als,Bewerber,auftrat,Es,ist,ebenso,unglaublich,daß,der,römische,Senat,in,diesen,von,ihm,veranlaßten,Komitien,eine,Wahl,von,solchem,als Senat in,[]
Buch3,der,Frauen,seiner,Landsleute,und,der,Spanier,seiner,Nebenbuhler,im,Senat,und,seines,größeren,karthagischen,Gegners,Bald,war,sein,Name,auf,der Senat und,[]
Buch3,Ende,zu,machen,Ersteres,wollten,Appius,Claudius,und,der,römische,Senat,die,letztere,Meinung,vielleicht,die,weniger,unmenschliche,siegte,ob,Dreiundfünfzig,Ende Senat die,[]
Buch3,dem,Kriege,gelitten,hatten,erklärten,im,Jahre,545,dem,römischen,Senat,daß,sie,von,jetzt,an,weder,Kontingente,noch,Steuern,mehr,dem Senat daß,[]
Buch3,war,sie,nicht,mehr,möglich,Wohl,niemand,zweifelte,im,römischen,Senat,weder,daran,daß,der,Krieg,Karthagos,gegen,Rom,zu,Ende,war Senat weder,[]
Buch3,in,Spanien,entworfene,afrikanische,Expedition,jetzt,zu,verwirklichen,Indes,im,Senat,wollte,nicht,bloß,die,Partei,der,methodischen,Kriegführung,von,einer,in Senat wollte,[]
Buch3,Weise,mittelbar,mit,verschuldet,hatte,Daß,bei,den,Verhandlungen,im,Senat,über,die,Anordnung,des,afrikanischen,Feldzugs,und,die,Bestellung,des,Weise Senat über,[]
Buch3,seine,Popularität,bei,dem,Volke,zu,stützen,gedenke,mußte,den,Senat,nicht,bloß,kränken,sondern,auch,die,ernstliche,Besorgnis,erwecken,ob,seine Senat nicht,[]
Buch3,um,es,nicht,zum,Äußersten,kommen,zu,lassen,Auch,der,Senat,konnte,nicht,verkennen,daß,die,afrikanische,Expedition,notwendig,und,es,um Senat konnte,[]
Buch3,gestattet,in,Italien,Freiwillige,aufzubieten,Es,war,augenscheinlich,daß,der,Senat,die,Expedition,nicht,anordnete,sondern,vielmehr,geschehen,ließ,Scipio,erhielt,gestattet Senat die,[]
Buch3,hatte,und,überdies,eben,dasjenige,Korps,das,seit,Jahren,vom,Senat,mit,berechneter,Zurücksetzung,behandelt,worden,war,Die,afrikanische,Armee,war,hatte Senat mit,[]
Buch3,doch,schon,vor,dem,Siege,ein,Versuch,ihn,abzulösen,vom,Senat,an,die,Bürgerschaft,und,von,dieser,entschieden,zurückgewiesen,worden,noch,doch Senat an,[]
Buch3,Ausnahme,weniger,Besitzungen,Auswärtiger,oder,römisch,gesinnter,Kampaner,erklärte,der,Senat,zur,öffentlichen,Domäne,und,gab,ihn,seitdem,an,kleine,Leute,Ausnahme Senat zur,[]
Buch3,womit,während,des,folgenden,makedonischen,Krieges,die,Bewachung,Italiens,vom,Senat,betrieben,ward,und,die,Verstärkungen,die,den,wichtigsten,Kolonien,so,womit Senat betrieben,[]
Buch3,wie,die,Masse,der,Streiter,stellte,wie,furchtbar,namentlich,der,Senat,sich,lichtete,zeigt,die,Ergänzung,desselben,nach,der,Schlacht,bei,wie Senat sich,[]
Buch3,Art,in,welcher,diese,Auswandererhaufen,selbst,zuerst,bei,dem,römischen,Senat,um,Landanweisung,bittend,einkamen,alsdann,aber,dem,strengen,Gebot,über,Art Senat um,[]
Buch3,angelegt,hatten,wieder,zerstören,ließen,Mit,weiser,Strenge,gestattete,der,Senat,keinerlei,Ausnahme,von,dem,Grundsatz,daß,die,Alpentore,für,die,angelegt Senat keinerlei,[]
Buch3,man,in,der,Landschaft,diesseit,des,Padus,die,der,römische,Senat,beschlossen,hatte,Italien,einzuverleiben,Die,Boier,die,dies,zunächst,traf,man Senat beschlossen,[]
Buch3,über,Botschaft,ging,nach,Rom,die,Karthager,beschworen,den,römischen,Senat,ihnen,entweder,zu,gestatten,sich,mit,den,Waffen,zu,verteidigen,über Senat ihnen,[]
Buch3,ehrenwert,es,ist,daß,der,stolze,Sieger,von,Zama,im,Senat,Einspruch,tat,gegen,diesen,erniedrigenden,Schritt,so,war,doch,jenes,ehrenwert Senat Einspruch,[]
Buch3,über,die,erste,Gefahr,Herr,geworden,war,beschloß,doch,der,Senat,im,Jahre,559,den,Konsul,Marcus,Cato,selbst,nach,Spanien,über Senat im,[]
Buch3,mehr,noch,infolge,der,eifersüchtigen,Überwachung,der,Beamtengewalt,durch,den,Senat,nicht,ernstlich,zur,Ausführung,und,es,blieb,soweit,nicht,in,mehr Senat nicht,[]
Buch3,oder,sonstigen,Leistungen,auferlegt,welche,auf,militärischem,Wege,beizutreiben,der,Senat,infolge,der,Beschwerdeführung,der,spanischen,Gemeinden,im,Jahr,583,untersagte,oder Senat infolge,[]
Buch3,allerdings,nicht,gering,und,es,ist,augenscheinlich,daß,der,römische,Senat,den,Frieden,von,548,9,206,5,der,sie,ganz,allerdings Senat den,[]
Buch3,Truppenzahl,mit,welcher,Rom,den,nächsten,Krieg,geführt,hat,Der,Senat,hätte,wohl,eine,Demütigung,Makedoniens,gern,gesehen,allein,um,den,Truppenzahl Senat hätte,[]
Buch3,gerechtesten,die,die,Stadt,je,geführt,hat,Es,gereicht,dem,Senat,zur,hohen,Ehre,daß,er,sofort,sich,entschloß,und,sich,gerechtesten Senat zur,['gerechtest']
Buch3,Aufgebots,Philippos,Scharen,aus,dem,illyrischen,Gebiet,hinausgeschlagen,und,der,Senat,deswegen,den,Gesandten,des,Königs,552,erklärt,wenn,er,Krieg,Aufgebots Senat deswegen,[]
Buch3,die,Angreifer,und,Ägypten,wenn,auch,alexandrinische,Gesandte,den,römischen,Senat,ersuchten,die,Vormundschaft,über,das,königliche,Kind,zu,übernehmen,scheint,die Senat ersuchten,[]
Buch3,und,mußte,dankbar,den,Marcus,Aemilius,Lepidus,aufnehmen,den,der,Senat,abgesandt,hatte,um,als,Vormund,des,Königs,dessen,Interessen,zu,und Senat abgesandt,[]
Buch3,hatte,mit,dem,König,zusammen,und,entledigte,sich,ihrer,vom,Senat,erhaltenen,Aufträge,der,König,solle,gegen,keinen,griechischen,Staat,einen,hatte Senat erhaltenen,[]
Buch3,Bundesgenossen,Roms,zu,berichten,und,aus,der,Art,wie,der,Senat,sie,empfing,sah,Philippos,deutlich,was,ihm,bevorstand,weshalb,er,Bundesgenossen Senat sie,[]
Buch3,Gebiet,zu,verwüsten,und,die,Stadt,möglichst,zu,bedrängen,Der,Senat,hatte,jetzt,was,er,bedurfte,und,konnte,im,Sommer,554,Gebiet Senat hatte,[]
Buch3,war,einmal,notwendig,und,genau,genommen,schon,begonnen,sodaß,der,Senat,unmöglich,zurücktreten,konnte,Die,Bürgerschaft,ward,durch,Vorstellungen,und,Konzessionen,war Senat unmöglich,[]
Buch3,wies,ihn,in,der,Hauptsache,an,seine,Regierung,Im,römischen,Senat,war,man,sich,längst,einig,daß,Makedonien,alle,seine,auswärtigen,wies Senat war,[]
Buch3,Fortsetzung,des,Krieges,Mit,Hilfe,der,Volkstribunen,gelang,es,dem,Senat,den,so,nachteiligen,Wechsel,des,Oberbefehls,zu,verhindern,und,Flamininus,Fortsetzung Senat den,[]
Buch3,hinauszuschlagen,Die,definitive,Regulierung,der,verwickelten,griechischen,Angelegenheiten,ward,vom,Senat,einer,Kommission,von,zehn,Personen,übertragen,deren,Haupt,und,Seele,hinauszuschlagen Senat einer,['hinauszuschlag']
Buch3,und,aufrichtig,wie,die,Absicht,aufrichtig,war,in,der,der,Senat,die,Freiheit,verlieh,28,Ausgenommen,waren,von,dieser,gemeinen,Maßregel,und Senat die,[]
Buch3,dem,alexandrinischen,Hof,und,dem,königlichen,Mündel,hatte,doch,der,Senat,keineswegs,die,Absicht,wirklich,wie,er,sich,nannte,dessen,Beschützer,dem Senat keineswegs,[]
Buch3,vermeiden,Schon,im,Frühling,561,hatte,Flamininus,der,fortfuhr,im,Senat,in,den,östlichen,Angelegenheiten,das,entscheidende,Wort,zu,haben,gegen,vermeiden Senat in,[]
Buch3,einen,endlosen,Kampf,mit,den,verzweifelnden,Ätolern,verwickelt,fand,Der,Senat,der,Flamininus,grenzenlose,Rücksichten,gegen,die,Hellenen,übertrieben,fand,hatte,einen Senat der,[]
Buch3,worden,die,der,neuen,Wendung,der,Politik,abgeneigten,Männer,im,Senat,vermißten,bei,dem,Kriege,den,Zweck,wie,den,Grund,Den,worden Senat vermißten,[]
Buch3,Zweifel,unter,dem,Einfluß,des,Flamininus,und,seiner,Gesinnungsgenossen,im,Senat,im,Frühjahr,565,der,Feldzug,in,das,innere,Kleinasien,unternommen,Zweifel Senat im,[]
Buch3,Verbindungen,lagen,wesentlich,durch,seinen,loyalen,Beistand,überwunden,waren,Der,Senat,erkannte,dies,auch,an,indem,er,ihm,den,noch,rückständigen,Verbindungen Senat erkannte,[]
Buch3,Himmel,wenn,das,gefürchtete,Dekret,ausbleibt,man,mault,wenn,der,Senat,zu,verstehen,gibt,daß,man,wohl,tun,werde,freiwillig,nachzugeben,Himmel Senat zu,[]
Buch3,diese,Wirtschaft,ward,dann,zuletzt,von,allen,Seiten,der,römische,Senat,zum,Schiedsspruch,aufgefordert,eine,Belästigung,die,die,gerechte,Strafe,für,diese Senat zum,[]
Buch3,sich,zu,viel,in,diese,Angelegenheiten,zu,mischen,ertrug,der,Senat,nicht,bloß,die,Nadelstiche,der,achäischen,Gesinnungstüchtigkeit,mit,musterhafter,Indifferenz,sich Senat nicht,[]
Buch3,nach,jener,Restauration,die,Nachricht,von,Rom,einlief,daß,der,Senat,darüber,zwar,gescholten,aber,nichts,kassiert,habe,Für,die,Lakedämonier,nach Senat darüber,[]
Buch3,die,Lakedämonier,geschah,von,Rom,aus,nichts,als,daß,der,Senat,empört,über,den,von,den,Achäern,verfügten,Justizmord,von,beiläufig,die Senat empört,[]
Buch3,antworten,wenn,auf,einmal,vier,Parteien,aus,Sparta,zugleich,im,Senat,gegeneinander,redeten,Dazu,kam,der,persönliche,Eindruck,den,die,meisten,antworten Senat gegeneinander,['antwort']
Buch3,ihn,von,Staatsgeschäften,unterhielt,Es,kam,so,weit,daß,dem,Senat,zuletzt,die,Geduld,völlig,ausging,und,er,die,Peloponnesier,dahin,ihn Senat zuletzt,[]
Buch3,herzustellen,Jener,Achäer,Kallikrates,der,im,Jahre,575,an,den,Senat,ging,um,ihn,über,die,Zustände,im,Peloponnes,aufzuklären,und,herzustellen Senat ging,['herstellen']
Buch3,wenig,glaublich,klingt,Gewisser,ist,es,daß,zwar,der,römische,Senat,es,unter,seiner,Würde,hielt,den,Greis,in,seinem,letzten,wenig Senat es,[]
Buch3,Asyl,aufjagen,zu,lassen,denn,die,Überlieferung,die,auch,den,Senat,beschuldigt,scheint,keinen,Glauben,zu,verdienen,daß,aber,Flamininus,der,Asyl Senat beschuldigt,[]
Buch3,der,verschiedenen,Eidgenossenschaften,und,in,unaufhörlichen,Beschwerden,bei,dem,römischen,Senat,Philippos,war,von,den,Römern,zugestanden,worden,was,er,den,der Senat Philippos,[]
Buch3,Kontrakte,und,geraubtes,Vieh,strömten,nach,Rom,vor,dem,römischen,Senat,mußte,der,König,von,Makedonien,von,dem,souveränen,Gesindel,sich,Kontrakte Senat mußte,[]
Buch3,Jahre,als,Geisel,gelebt,hatte,und,sehr,beliebt,war,Der,Senat,namentlich,Flamininus,der,die,griechischen,Angelegenheiten,leitete,suchte,in,Makedonien,Jahre Senat namentlich,[]
Buch3,ausersehen,Man,gab,mit,absichtlicher,Deutlichkeit,zu,verstehen,daß,der,Senat,dem,Vater,um,des,Sohnes,willen,verzeihe,wovon,natürlich,die,ausersehen Senat dem,[]
Buch3,die,Regierung,an,ohne,in,Makedonien,oder,bei,dem,römischen,Senat,Widerspruch,zu,finden,Er,war,ein,stattlicher,Mann,in,allen,die Senat Widerspruch,[]
Buch3,wahrscheinlich,sei,Die,nächtlichen,Konferenzen,makedonischer,Abgeordneten,mit,dem,karthagischen,Senat,die,Massinissa,in,Rom,denunzierte,konnten,gleichfalls,ernsthafte,und,einsichtige,wahrscheinlich Senat die,[]
Buch3,einer,griechischen,Stadt,auf,einer,der,dalmatinischen,Inseln,berichteten,dem,Senat,daß,König,Perseus,mit,dem,jungen,schwachen,trunkfälligen,Menschen,in,einer Senat daß,[]
Buch3,Frage,erlauben,ob,das,Ziel,des,Preises,wert,sei,Der,Senat,begriff,daß,er,schon,zu,lange,gezögert,habe,und,daß,Frage Senat begriff,[]
Buch3,langen,Beschwerdenregister,und,deckte,die,ganze,Lage,der,Dinge,im,Senat,auf,worauf,dieser,wider,Erwarten,in,geheimer,Sitzung,sofort,die,langen Senat auf,['lang']
Buch3,einen,Friedensversuch,in,Rom,zu,machen,den,wie,begreiflich,der,Senat,nur,beantwortete,mit,der,Ausweisung,sämtlicher,Makedonier,aus,Italien,und,einen Senat nur,[]
Buch3,erobert,mit,Kriegskontributionen,belegt,und,wenn,sie,auf,den,römischen,Senat,provozierten,die,Bürger,hingerichtet,oder,zu,Sklaven,verkauft,so,in,erobert Senat provozierten,[]
Buch3,Sklaven,verkauft,so,in,Abdera,und,ähnlich,in,Chalkis,Der,Senat,schritt,sehr,ernstlich,ein,37,er,befahl,die,Befreiung,der,Sklaven Senat schritt,[]
Buch3,Pleuratos,zogen,nebeneinander,gefangen,in,Rom,ein,Es,war,im,Senat,beschlossen,worden,daß,die,Gefahr,nicht,wiederkehren,dürfe,die,Flamininus,Pleuratos Senat beschlossen,[]
Buch3,darauf,Makedonien,Sehnen,und,Nerven,zu,zerschneiden,Es,war,im,Senat,beschlossen,die,sämtlichen,hellenischen,Staaten,Freund,und,Feind,ein,für,darauf Senat beschlossen,[]
Buch3,seinen,Bruder,sondern,für,sich,zu,bitten,gern,werde,der,Senat,ihm,ein,eigenes,Reich,gewähren,Attalos,erbat,nichts,als,Aenos,seinen Senat ihm,[]
Buch3,Reich,gewähren,Attalos,erbat,nichts,als,Aenos,und,Maroneia,Der,Senat,meinte,daß,dies,nur,eine,vorläufige,Bitte,sei,und,gestand,Reich Senat meinte,[]
Buch3,aber,abreiste,ohne,weitere,Forderungen,gestellt,zu,haben,und,der,Senat,zu,der,Einsicht,kam,daß,die,pergamenische,Regentenfamilie,unter,sich,aber Senat zu,[]
Buch3,man,jetzt,verletzen,und,demütigen,Um,diese,Zeit,scheint,der,Senat,Pamphylien,über,dessen,Besitz,Eumenes,und,Antiochos,bisher,gestritten,unabhängig,man Senat Pamphylien,[]
Buch3,nicht,lange,so,ward,die,Unabhängigkeit,der,Galater,von,dem,Senat,ausdrücklich,anerkannt,und,gewährleistet,Eumenes,entschloß,sich,persönlich,nach,Rom,nicht Senat ausdrücklich,[]
Buch3,Eumenes,entschloß,sich,persönlich,nach,Rom,zu,gehen,und,im,Senat,seine,Sache,zu,führen,Da,beschloß,dieser,plötzlich,wie,vom,Eumenes Senat seine,[]
Buch3,Bundesgenossen,der,Rhodier,zu,sein,und,drangen,damit,im,römischen,Senat,durch,als,derselbe,aufgefordert,ward,den,zweifelhaften,Sinn,des,Friedensinstruments,Bundesgenossen Senat durch,[]
Buch3,bei,Pydna,rhodische,Gesandte,im,römischen,Hauptquartier,und,im,römischen,Senat,mit,der,Erklärung,daß,die,Rhodier,nicht,länger,diesen,Krieg,bei Senat mit,[]
Buch3,mehr,als,sie,sagen,sollten,und,man,war,gefangen,Der,Senat,der,ohne,Zweifel,größtenteils,selbst,von,jenen,Intriguen,nichts,wußte,mehr Senat der,[]
Buch3,beschworen,die,rhodischen,Gesandten,einmal,über,das,andere,kniefällig,den,Senat,der,hundertundvierzigjährigen,Freundschaft,mehr,als,des,einen,Verstoßes,zu,gedenken,beschworen Senat der,[]
Buch3,mehr,fürchten,würden,Seine,Worte,und,Warnungen,waren,vergeblich,Der,Senat,nahm,den,Rhodiern,ihre,Besitzungen,auf,dem,Festland,die,einen,mehr Senat nahm,[]
Buch3,bis,sie,die,Antwort,hatten,die,sie,ahnten,erklärte,der,Senat,ermüdet,durch,die,ewigen,Bitten,um,Einleitung,der,Untersuchung,endlich,bis Senat ermüdet,[]
Buch3,er,fiel,auf,sein,Antlitz,nieder,als,er,in,den,Senat,geführt,ward,und,huldigte,den,rettenden,Göttern,Da,er,so,er Senat geführt,[]
Buch3,Barbaren,Die,ganze,zivilisierte,Welt,erkennt,fortan,in,dem,römischen,Senat,den,obersten,Gerichtshof,dessen,Kommissionen,in,letzter,Instanz,zwischen,Königen,Barbaren Senat den,['barbaren']
Buch3,Pydna,bezeichnet,aber,auch,zugleich,den,letzten,Moment,wo,der,Senat,noch,festhält,an,der,Staatsmaxime,wo,irgend,möglich,jenseit,der,Pydna Senat noch,[]
Buch3,und,Alleinmacht,und,suchte,die,wichtigsten,Institutionen,des,Staats,den,Senat,und,die,Ritterschaft,aus,Organen,des,Gemeinwesens,in,Organe,des,und Senat und,[]
Buch3,des,Anrechts,gewesener,kurulischer,Beamten,auf,Sitz,und,Stimme,im,Senat,hatten,den,Senat,aus,einer,von,den,Beamten,berufenen,und,des Senat hatten,[]
Buch3,kurulischer,Beamten,auf,Sitz,und,Stimme,im,Senat,hatten,den,Senat,aus,einer,von,den,Beamten,berufenen,und,in,vieler,Hinsicht,kurulischer Senat aus,['kurulisch']
Buch3,umgewandelt,denn,die,beiden,Wege,durch,welche,man,in,den,Senat,gelangte,die,Wahl,zu,einem,kurulischen,Amte,und,die,Berufung,umgewandelt Senat gelangte,[]
Buch3,die,Bürgerschaft,noch,zu,unabhängig,um,die,Nichtadligen,aus,dem,Senat,vollständig,ausschließen,zu,lassen,auch,wohl,die,Adelschaft,noch,zu,die Senat vollständig,[]
Buch3,auch,namentlich,der,nicht,durch,ein,kurulisches,Amt,in,den,Senat,gelangten,und,darum,von,der,Debatte,ausgeschlossenen,Senatoren,wurden,doch,auch Senat gelangten,[]
Buch3,und,verhältnismäßig,einflußlosen,Stellung,in,demselben,herabgedrückt,und,ward,der,Senat,wesentlich,Träger,der,Nobilität,Zu,einem,zweiten,zwar,minder,wichtigen,und Senat wesentlich,[]
Buch3,und,an,die,ungewöhnlich,rücksichtslosen,und,formverletzenden,Maßregeln,wodurch,der,Senat,die,gerichtliche,Verfolgung,der,beiden,unbeliebten,Zensoren,des,Jahres,550,und Senat die,[]
Buch3,wohl,entbehrt,werden,konnte,weniger,um,oppositionelle,Kapazitäten,aus,dem,Senat,zu,beseitigen,was,das,leisetretende,Regiment,dieser,Zeit,vorsichtig,vermied,wohl Senat zu,[]
Buch3,von,der,Liste,zu,streichen,In,dieser,hauptsächlich,auf,den,Senat,die,Ritterschaft,und,die,Zensur,gestützten,politischen,Stellung,riß,die,von Senat die,[]
Buch3,regierenden,Familien,ohne,unterschied,der,Tüchtigkeit,der,Eintritt,in,den,Senat,eröffnet,während,nicht,bloß,der,ärmeren,und,geringeren,Schichte,der,regierenden Senat eröffnet,['regierend']
Buch3,Kreis,der,italisch,hellenischen,Staaten,zu,beherrschen,einzig,der,römische,Senat,vermochte,und,in,vieler,Hinsicht,einzig,verdiente,Allein,über,dem,Kreis Senat vermochte,[]
Buch3,im,allgemeinen,wegkam,kann,man,ungefähr,danach,ermessen,daß,der,Senat,im,J,587,beschloß,von,dem,Betrieb,der,an,Rom,im Senat im,[]
Buch3,als,im,Jahre,577,die,Samniten,und,Paeligner,bei,dem,Senat,um,Herabsetzung,ihrer,Kontingente,einkamen,wurde,dies,damit,motiviert,daß,als Senat um,[]
Buch3,äußern,Der,Vorschlag,der,nach,der,Schlacht,bei,Cannae,im,Senat,gemacht,ward,aus,jeder,latinischen,Gemeinde,zwei,Männern,das,römische,äußern Senat gemacht,[]
Buch3,latinischen,Gemeinde,zwei,Männern,das,römische,Bürgerrecht,und,Sitz,im,Senat,zu,gewähren,war,freilich,zur,Unzeit,gestellt,und,ward,mit,latinischen Senat zu,['latinisch']
Buch3,so,arg,gemißbraucht,daß,auf,die,Klagen,der,Spanier,der,Senat,im,J,583,die,Feststellung,des,Taxpreises,für,beiderlei,Lieferungen,so Senat im,[]
Buch3,Festlichkeit,über,italische,wie,außeritalische,Gemeinden,ergehen,ließ,veranlaßten,den,Senat,offiziell,dagegen,einzuschreiten,572,Was,überhaupt,der,römische,Beamte,sich,Festlichkeit Senat offiziell,[]
Buch3,um,gegründete,Beschwerden,nicht,unbedingt,bei,Seite,zu,legen,der,Senat,sogar,verschiedene,Male,auf,Anrufen,der,Geschädigten,die,Einleitung,eines,um Senat sogar,[]
Buch3,Stadt,zerstört,und,geplündert,und,sie,ihn,vergeblich,deshalb,beim,Senat,verklagt,hatten,sind,eines,der,schandbarsten,Blätter,in,den,wenig,Stadt Senat verklagt,[]
Buch3,wohl,bewirkt,daß,die,römischen,Beamten,die,Götter,und,den,Senat,einigermaßen,fürchteten,und,im,Stehlen,meistenteils,Maß,hielten,allein,man,wohl Senat einigermaßen,[]
Buch3,und,gleichmäßigen,Oberaufsicht,der,höchsten,Verwaltungsbehörde,und,hieran,ließ,der,Senat,es,vollständig,mangeln,Hier,am,frühesten,machte,die,Schlaffheit,und,und Senat es,[]
Buch3,Opposition,ruhte,auf,der,Gemeindeversammlung,wie,die,Nobilität,auf,dem,Senat,um,jene,zu,verstehen,ist,zunächst,die,damalige,römische,Bürgerschaft,Opposition Senat um,[]
Buch3,in,den,Gemeindeversammlungen,und,der,während,des,hannibalischen,Krieges,vom,Senat,gefaßte,merkwürdige,Beschluß,die,ehrbaren,freigelassenen,Frauen,zur,Beteiligung,bei,in Senat gefaßte,[]
Buch3,welche,vergeblich,versucht,oder,keine,Aussicht,hatten,den,Triumph,vom,Senat,oder,der,Bürgerschaft,zu,erlangen,auf,eigene,Hand,wenigstens,auf,welche Senat oder,[]
Buch3,zu,übersehen,aber,die,elegante,Korruption,in,und,außer,dem,Senat,zitterte,doch,im,geheimen,vor,dem,alten,Sittenmeisterer,von,stolzer,zu Senat zitterte,[]
